CustomerID,City,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Customer Segment
3084,562,90035,34.051809,-118.383843,0,0,0,1,35,1,2,0,0,0,0,0,0,0,0,0,3,50.15,1655.35,0,0,74,5879,20,Dormant
6589,562,90036,34.070291,-118.349191,1,1,1,0,27,1,0,1,0,0,0,0,0,0,0,1,2,70.55,1943.9,0,0,65,2534,20,Dormant
5920,562,90038,34.088017,-118.327168,1,0,1,0,12,1,2,2,1,1,1,1,1,1,1,0,3,26.4,314.95,0,0,65,3277,20,Dormant
3325,562,90039,34.110845,-118.259595,0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,3,20.15,804.85,0,0,64,3915,20,Dormant
170,562,90040,33.994524,-118.149953,1,0,1,1,7,0,1,0,2,2,2,0,2,2,0,0,3,58.85,465.7,0,0,76,3332,20,At Risk
4069,562,90041,34.137412,-118.207607,1,0,1,1,70,1,2,1,2,2,0,0,2,0,0,1,1,97.55,6669.05,0,0,49,4551,20,Loyal
6304,562,90042,34.11572,-118.192754,1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,1,19.65,1161.75,0,0,50,6315,20,Loyal
1150,562,90043,33.988543,-118.334081,1,0,1,0,39,0,1,0,0,0,0,0,0,0,1,1,1,25.25,947.75,0,0,21,4259,20,Loyal
5230,562,90044,33.952714,-118.292061,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,0,1,114.45,8375.05,0,0,53,6274,20,Dormant
3461,562,90046,34.108455,-118.362081,1,0,1,0,54,1,2,0,0,2,0,2,2,0,1,1,2,70.7,3770,0,0,77,5276,20,At Risk
2671,562,90048,34.072945,-118.37267,0,0,1,0,63,1,0,0,2,2,2,2,2,0,2,0,1,75.55,4707.85,0,0,64,4626,20,Dormant
889,562,90049,34.091829,-118.491244,1,0,1,1,71,1,2,1,0,2,0,2,0,0,2,1,2,84.8,6152.4,0,0,43,5952,20,Loyal
4414,562,90056,33.987945,-118.370442,0,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,20.65,958.1,0,0,49,5956,20,Loyal
4942,562,90057,34.061918,-118.277939,1,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,20.45,943,0,0,72,4342,20,Dormant
5794,562,90061,33.92128,-118.274186,1,0,0,0,11,0,1,0,0,2,0,2,0,0,0,1,2,35.65,425.1,0,0,61,4986,20,Dormant
3470,562,90063,34.044271,-118.185237,0,1,1,0,55,1,2,1,0,2,2,2,0,0,0,0,2,90.45,5044.8,0,0,42,5140,20,Loyal
497,562,90064,34.037251,-118.423573,1,0,0,0,69,1,2,1,0,2,2,2,2,0,2,1,1,97.65,6743.55,0,0,20,5709,20,Loyal
3426,562,90065,34.108833,-118.229715,0,1,0,0,3,1,0,1,0,0,2,0,0,0,0,0,2,73.85,196.4,0,0,74,2868,20,Dormant
2295,562,90067,34.057496,-118.413959,1,1,0,0,30,1,2,0,0,0,2,2,2,0,2,1,1,69.1,2093.9,0,0,75,3415,20,Dormant
4564,562,90068,34.137411,-118.328915,0,0,0,0,5,1,2,1,0,0,2,2,0,0,0,1,2,82.75,417.75,0,0,36,5269,20,Loyal
7022,1081,90069,34.093781,-118.381061,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.4,1725.4,0,0,56,4412,20,Dormant
4470,562,90071,34.052917,-118.255178,0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,55.25,1620.2,0,0,55,5481,20,Dormant
1158,562,90077,34.102084,-118.451629,1,0,1,0,52,1,2,0,0,2,0,2,0,0,0,0,0,61.35,3169.55,0,0,49,4729,20,Loyal
6312,66,90201,33.970343,-118.171368,1,0,0,0,68,1,2,0,2,2,2,0,0,2,1,0,1,76.75,5233.25,0,0,33,5395,20,Loyal
260,77,90210,34.099891,-118.414338,0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,3,19.4,967.85,0,0,47,2320,20,Loyal
3919,77,90211,34.063947,-118.383001,1,0,0,0,8,1,0,0,0,0,0,0,0,2,0,1,1,54.75,438.05,0,0,53,5317,20,Dormant
273,77,90212,34.062095,-118.401508,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1421.9,0,0,36,6436,20,Loyal
5178,213,90220,33.88151,-118.234451,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,323.15,0,0,70,2093,20,Dormant
1413,213,90221,33.885811,-118.206459,1,0,0,0,3,1,0,1,0,2,2,2,2,2,0,1,2,107.95,318.6,0,0,70,5653,20,Dormant
4545,213,90222,33.912246,-118.236773,0,1,0,0,2,1,0,1,0,2,0,0,2,0,0,1,0,83.8,163.7,0,0,53,2885,20,Dormant
6397,237,90232,34.019323,-118.391902,0,0,0,0,51,0,1,0,0,2,2,0,2,2,1,1,1,56.4,2928.5,0,0,62,4380,20,Dormant
1771,269,90240,33.956228,-118.120993,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,100.35,0,0,42,5874,20,Loyal
5250,269,90241,33.940884,-118.128628,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,0,2,94.9,273.2,0,0,58,2330,20,Dormant
4203,269,90242,33.921793,-118.140588,0,1,0,0,17,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1608.15,0,0,54,4425,20,Dormant
1316,295,90245,33.917145,-118.401554,1,0,1,0,30,1,2,0,0,0,0,0,0,0,0,0,2,49.9,1441.95,0,0,45,3712,20,Loyal
3626,362,90247,33.890853,-118.297967,1,0,0,0,31,1,2,0,0,2,0,2,2,0,0,1,2,71.05,2168.15,0,0,37,4443,20,Loyal
5926,362,90248,33.876482,-118.284077,0,0,0,0,45,1,0,0,2,0,2,2,2,2,2,0,0,81.65,3618.7,0,0,41,5937,20,Loyal
5853,362,90249,33.90139,-118.315697,1,0,1,0,64,1,2,1,2,2,2,0,0,0,1,0,0,89.45,5692.65,0,0,67,5519,20,Dormant
6832,442,90255,33.97803,-118.217141,1,1,1,1,61,1,2,1,0,2,0,0,2,2,1,0,2,99,5969.3,0,0,20,5177,20,Loyal
686,525,90260,33.88856,-118.351813,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.05,19.05,0,0,59,5279,20,Dormant
1380,583,90263,34.037037,-118.705803,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,0,0,114.45,8100.55,0,0,32,4700,20,Loyal
6284,586,90266,33.889632,-118.39737,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,1,3,44.25,313.45,0,0,58,5014,20,Dormant
6107,600,90270,33.988572,-118.186565,0,0,1,0,66,1,2,1,0,2,2,2,0,0,1,1,0,90.55,6130.95,0,0,38,4958,20,Loyal
840,742,90274,33.788208,-118.404955,1,0,1,1,40,1,0,2,1,1,1,1,1,1,0,1,0,20.4,745.3,0,0,72,5918,20,Dormant
61,813,90275,33.753146,-118.367459,1,0,0,0,16,1,2,0,0,2,2,0,0,2,0,1,0,71.4,1212.1,0,0,39,3360,20,Loyal
2653,823,90278,33.873395,-118.37019,1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,24.85,1583.5,0,0,51,4833,20,Dormant
6324,957,90280,33.944624,-118.192615,0,0,1,0,41,1,0,1,2,2,2,0,2,2,1,1,0,104.45,4162.05,0,0,65,2719,20,Dormant
1661,1017,90290,34.115192,-118.61017,0,0,1,1,56,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1119.9,0,0,59,4681,20,Dormant
2785,1054,90291,33.991782,-118.479229,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.45,8013.55,0,0,20,5567,20,Loyal
6029,784,90293,33.947305,-118.439841,0,0,1,0,54,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1102.4,0,0,40,4212,20,Loyal
907,453,90301,33.956445,-118.358634,1,1,0,0,52,1,2,1,0,2,2,2,2,2,0,1,2,110.75,5832,0,0,46,4993,20,Loyal
2905,453,90302,33.975332,-118.355252,0,0,0,0,50,1,0,1,0,0,2,2,0,2,2,1,0,89.7,4304.5,0,0,45,5306,20,Loyal
5540,453,90304,33.936827,-118.359824,1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,48.7,1421.75,0,0,30,3560,20,Loyal
1391,453,90305,33.958134,-118.330905,0,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,96.6,6827.5,0,0,78,5153,20,At Risk
2560,906,90401,34.015481,-118.493231,1,0,0,0,62,1,0,0,2,2,0,0,2,2,1,1,1,74.3,4698.05,0,0,77,5974,20,At Risk
1219,906,90402,34.035849,-118.503508,0,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,2,54.3,654.5,0,0,63,3854,20,Dormant
83,906,90403,34.031529,-118.491156,0,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,74.85,3268.05,0,0,71,3253,20,Dormant
4934,906,90404,34.026334,-118.474222,1,0,1,1,54,1,0,1,0,2,0,2,0,0,2,1,0,79.95,4362.05,0,0,48,4387,20,Loyal
4138,906,90405,34.005439,-118.477507,0,0,0,0,68,1,0,2,1,1,1,1,1,1,2,0,0,20.05,1386.9,0,0,63,5740,20,Dormant
1536,1019,90501,33.833699,-118.314387,1,0,0,0,20,1,0,2,1,1,1,1,1,1,0,0,3,19.4,415.4,0,0,32,4958,20,Loyal
1723,1019,90502,33.833181,-118.292062,1,0,1,0,50,1,2,0,0,0,2,0,0,0,1,0,0,54.9,2614.1,0,0,41,4322,20,Loyal
3808,1019,90503,33.840399,-118.353714,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,24.45,1513.6,0,0,38,6490,20,Loyal
6656,1019,90504,33.867257,-118.330794,1,0,1,1,35,1,2,1,0,2,0,0,2,0,0,1,0,89.65,3161.6,0,0,34,2622,20,Loyal
4625,1019,90505,33.807882,-118.347957,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.4,80.95,0,0,45,4964,20,Loyal
2744,1094,90601,34.007353,-118.033683,1,0,1,0,63,1,2,0,2,0,2,2,0,2,2,0,3,75.7,4676.7,0,0,62,5113,20,Dormant
277,1094,90602,33.972119,-118.020188,0,0,1,0,58,1,2,1,2,2,2,0,2,2,1,1,1,110.65,6526.65,0,0,55,4761,20,Dormant
6196,1094,90603,33.945318,-117.992066,0,0,1,0,27,1,0,2,1,1,1,1,1,1,1,1,3,20.55,583.3,0,0,31,2269,20,Loyal
2567,1094,90604,33.929704,-118.01208,0,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8078.1,0,0,24,4144,20,Loyal
2126,1094,90605,33.960891,-118.032222,0,0,0,0,63,1,0,0,0,0,2,0,0,2,1,0,1,58.55,3503.5,0,0,63,6312,20,Dormant
2195,1094,90606,33.976678,-118.065875,1,0,1,0,71,1,2,1,0,2,2,0,0,2,0,1,0,93.25,6669.45,0,0,63,6035,20,Dormant
1350,240,90630,33.818477,-118.038307,0,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,19.35,1292.65,0,0,27,6303,20,Loyal
3701,493,90631,33.940619,-117.9513,1,0,1,1,1,1,0,0,2,0,0,0,0,0,0,1,3,48.75,48.75,0,0,58,5068,20,Dormant
1583,497,90638,33.902045,-118.008961,1,1,0,0,65,1,2,1,2,0,2,2,2,2,2,1,2,109.05,7108.2,0,0,29,5692,20,Loyal
3979,640,90640,34.015217,-118.109962,1,1,1,0,72,1,2,2,1,1,1,1,1,1,2,1,0,25,1802.55,0,0,69,4055,20,Dormant
1460,692,90650,33.905963,-118.08263,0,0,0,0,28,1,2,0,0,0,0,2,0,0,0,1,1,54.9,1505.15,0,0,26,2885,20,Loyal
4387,766,90660,33.989524,-118.089299,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1859.1,0,0,71,4185,20,Dormant
3592,903,90670,33.933565,-118.062611,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,91.15,168.5,0,0,52,2686,20,Dormant
1729,42,90701,33.867593,-118.080637,1,1,1,0,60,1,2,1,0,2,2,0,2,2,1,1,2,104.35,6339.45,0,0,73,4040,20,Dormant
6084,181,90703,33.8681,-118.067402,0,1,0,0,26,1,2,0,0,0,0,2,0,2,0,1,2,66.05,1652.4,0,0,43,3225,20,Loyal
1077,408,90710,33.798266,-118.300237,1,0,1,0,68,1,2,0,2,2,2,2,2,2,2,1,1,92.2,6392.85,0,0,43,4451,20,Loyal
5533,518,90713,33.847755,-118.112532,0,1,1,0,42,1,2,1,2,0,2,0,2,2,1,1,0,105.2,4599.15,0,0,36,5573,20,Loyal
5264,518,90715,33.841027,-118.078097,0,0,1,0,57,1,0,2,1,1,1,1,1,1,2,1,0,19.6,1134.25,0,0,77,6064,20,At Risk
1769,411,90716,33.830431,-118.074071,1,0,1,0,54,0,1,0,0,2,0,0,0,0,0,0,2,30.4,1621.35,0,0,78,4778,20,At Risk
1613,559,90720,33.79499,-118.065591,0,0,1,0,44,1,0,0,2,2,2,0,0,0,1,1,3,61.5,2722.2,0,0,21,2059,20,Loyal
5959,745,90723,33.897122,-118.164432,1,0,1,1,42,1,2,0,2,2,0,0,2,0,0,1,0,69.4,3058.3,0,0,36,4701,20,Loyal
2940,891,90731,33.736387,-118.284363,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1769.6,0,0,67,6232,20,Dormant
3825,891,90732,33.744119,-118.31448,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,3,91.05,6293.75,0,0,39,4644,20,Loyal
1697,987,90742,33.719221,-118.073596,0,0,1,0,23,1,2,0,0,0,0,2,2,2,0,1,1,73.65,1642.75,0,0,61,2590,20,Dormant
570,988,90743,33.728273,-118.085304,0,0,0,0,30,1,0,2,1,1,1,1,1,1,2,0,1,19.4,578.5,0,0,78,3986,20,At Risk
2446,1100,90744,33.782068,-118.262263,1,0,0,0,35,1,2,2,1,1,1,1,1,1,1,0,0,26.2,954.9,0,0,80,4419,20,At Risk
4721,165,90746,33.859171,-118.252272,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,43.85,43.85,0,0,39,5913,20,Loyal
1473,556,90802,33.752524,-118.210737,1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,3,69.7,1490.4,0,0,32,4838,20,Loyal
5302,556,90803,33.760458,-118.129725,1,0,1,0,7,0,1,0,2,2,2,0,0,0,2,0,3,38.55,280,0,0,70,3345,20,Dormant
1903,556,90804,33.783047,-118.1486,0,0,0,0,36,0,1,0,2,2,2,2,0,2,2,1,3,53.1,1901.25,0,0,40,2751,20,Loyal
4271,556,90805,33.864622,-118.179626,0,0,1,1,34,1,0,2,1,1,1,1,1,1,0,0,3,20.65,716.4,0,0,74,5099,20,Dormant
5583,556,90806,33.802664,-118.179971,1,0,1,0,72,1,2,0,2,2,2,0,0,0,2,0,1,64.45,4720,0,0,74,6330,20,Dormant
6330,556,90807,33.830099,-118.182239,1,0,1,1,36,1,2,2,1,1,1,1,1,1,2,0,1,25.1,930.95,0,0,45,3040,20,Loyal
3639,556,90814,33.771612,-118.143866,0,0,1,1,71,1,2,1,2,2,2,2,0,0,1,1,1,95.15,6770.85,0,0,41,5647,20,Loyal
1399,556,90815,33.797638,-118.11662,0,1,0,0,23,1,2,1,0,0,2,0,0,0,0,1,3,79.35,1835.3,0,0,50,3558,20,Loyal
1416,556,90822,33.778436,-118.118648,1,0,1,0,17,1,0,1,0,0,2,0,2,2,1,1,0,96.65,1588.25,0,0,37,5228,20,Loyal
554,18,91001,34.196837,-118.142236,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,75.5,75.5,0,0,43,2954,20,Loyal
3866,36,91006,34.137319,-118.029837,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,258.35,0,0,24,5104,20,Loyal
1295,36,91007,34.128284,-118.047732,0,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.5,1502.25,0,0,25,6302,20,Loyal
1134,272,91010,34.145695,-117.95982,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,19.2,0,0,44,4629,20,Loyal
4017,490,91011,34.234912,-118.153729,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,6929.4,0,0,73,6120,20,Dormant
3103,635,91016,34.1528,-118.000482,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,74.35,4453.3,0,0,26,5100,20,Loyal
4760,644,91020,34.2112,-118.230625,0,0,1,0,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,0,0,55,4159,20,Dormant
5348,936,91024,34.168686,-118.057505,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,3,45.65,323.45,0,0,40,4227,20,Loyal
539,748,91101,34.146635,-118.139225,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,20.3,1401.15,0,0,76,5265,20,At Risk
3856,748,91103,34.167465,-118.165327,0,0,0,0,32,1,2,0,0,2,0,0,0,0,0,1,2,54.2,1739.6,0,0,43,4454,20,Loyal
4910,748,91104,34.165383,-118.123752,1,0,1,0,65,1,2,1,0,2,0,0,0,2,0,1,2,90.65,5931,0,0,70,6358,20,Dormant
2054,748,91105,34.13946,-118.166649,0,0,1,1,45,0,1,0,2,0,0,0,2,2,0,1,0,50.9,2333.85,0,0,64,3937,20,Dormant
1241,748,91106,34.139402,-118.128658,1,0,0,0,42,1,2,2,1,1,1,1,1,1,1,0,2,25.05,949.85,0,0,55,3756,20,Dormant
2111,748,91107,34.159007,-118.087353,1,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,74.85,572.45,0,0,40,5514,20,Loyal
5203,886,91108,34.122671,-118.112911,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,20.5,696.8,0,0,50,3114,20,Loyal
2377,371,91201,34.17051,-118.289463,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,63.55,1381.8,0,0,36,2136,20,Loyal
5891,371,91203,34.153338,-118.262974,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,47.95,47.95,0,0,35,5092,20,Loyal
5931,371,91205,34.13658,-118.245839,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45,45,0,0,63,5669,20,Dormant
5720,371,91208,34.195386,-118.238508,1,1,0,0,54,1,2,1,0,2,0,0,0,2,0,1,2,90.05,4931.8,0,0,23,5232,20,Loyal
6575,491,91214,34.239636,-118.245259,0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,1,1,25.3,116.95,0,0,63,3808,20,Dormant
6326,130,91302,34.130861,-118.68346,0,0,1,0,56,1,2,2,1,1,1,1,1,1,1,0,2,24.3,1261.7,0,0,33,5052,20,Loyal
4939,149,91303,34.19829,-118.602203,1,0,0,0,45,1,0,0,2,0,2,0,2,2,0,1,2,75.95,3273.8,0,0,28,2185,20,Loyal
2217,149,91304,34.224377,-118.632656,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1415.85,0,0,52,5921,20,Dormant
872,1105,91306,34.209532,-118.577563,1,0,1,0,59,1,0,0,2,2,2,0,2,0,1,0,1,66.4,3958.2,0,0,64,6432,20,Dormant
2888,1080,91307,34.199787,-118.68493,1,0,0,0,69,0,1,0,0,2,2,0,0,0,1,1,0,35.75,2492.25,0,0,32,4043,20,Loyal
5234,183,91311,34.294142,-118.603883,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,3,18.8,279.2,0,0,43,2916,20,Loyal
754,306,91316,34.150354,-118.518292,0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,1,19.4,1083,0,0,23,5366,20,Loyal
5114,672,91320,34.172071,-118.946262,0,0,0,0,38,1,0,2,1,1,1,1,1,1,1,0,3,19.3,755.5,0,0,32,4705,20,Loyal
2472,691,91324,34.238208,-118.55029,0,1,1,0,47,1,2,0,2,2,2,0,0,0,0,1,1,67.45,3252,0,0,67,4074,20,Dormant
3759,871,91340,34.286131,-118.435969,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.1,936.85,0,0,24,3392,20,Loyal
6581,687,91343,34.238802,-118.482296,0,0,1,0,65,1,0,0,2,0,2,2,0,0,2,0,1,58.9,3857.1,0,0,50,5657,20,Loyal
2294,901,91350,34.502432,-118.41459,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.45,1378.45,0,0,63,5497,20,Dormant
356,983,91352,34.231053,-118.338307,0,1,0,0,52,0,1,0,0,2,2,2,2,0,0,1,2,50.5,2566.3,0,0,70,5185,20,Dormant
6744,1045,91354,34.457005,-118.573726,1,0,1,0,6,1,2,2,1,1,1,1,1,1,1,0,3,25.1,171,0,0,31,5161,20,Loyal
5053,1045,91355,34.43987,-118.644609,0,1,1,0,26,1,0,0,0,0,2,0,0,2,1,0,3,60.7,1597.4,0,0,68,2502,20,Dormant
5025,997,91356,34.157137,-118.548511,1,1,0,0,48,1,2,1,0,2,0,0,2,2,1,1,2,99,4744.35,0,0,78,3061,20,At Risk
5633,1011,91360,34.214054,-118.88109,0,0,1,1,64,1,2,1,2,0,0,2,2,2,1,1,0,104.4,6721.6,0,0,33,5133,20,Loyal
2784,1011,91362,34.191842,-118.822796,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,0,0,54,5925,20,Dormant
4984,1116,91364,34.153733,-118.593408,1,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,1,24.1,1734.65,0,0,23,4264,20,Loyal
2490,1116,91367,34.178068,-118.615714,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.55,45.55,0,0,31,3173,20,Loyal
2132,697,91377,34.19225,-118.776874,0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,0,0,20,5457,20,Loyal
7003,968,91381,34.364153,-118.615583,0,0,1,1,41,1,0,2,1,1,1,1,1,1,2,0,0,19.7,804.25,0,0,52,2902,20,Dormant
666,170,91384,34.506627,-118.699048,0,0,1,0,72,1,0,0,2,2,2,0,2,0,2,1,1,70.65,5011.15,0,0,75,5176,20,Dormant
3614,1053,91401,34.178483,-118.431791,0,0,1,0,43,1,2,0,2,2,0,2,2,2,2,0,1,86.45,3574.5,0,0,53,3110,20,Dormant
6789,743,91402,34.223768,-118.445461,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,114.1,8086.4,0,0,61,4965,20,Dormant
2771,931,91403,34.147149,-118.463365,1,0,1,0,47,1,2,1,0,0,0,0,2,2,1,1,1,95.2,4563,0,0,72,4977,20,Dormant
5591,1053,91405,34.202494,-118.448048,1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,1,88.55,6362.35,0,0,32,6468,20,Loyal
313,1053,91406,34.195685,-118.490752,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,1,20.75,67.1,0,0,30,2406,20,Loyal
3153,306,91436,34.152875,-118.486056,1,0,0,0,26,0,1,0,2,2,0,0,0,2,0,1,0,44.65,1156.55,0,0,33,4512,20,Loyal
4122,121,91501,34.188339,-118.300942,1,0,1,1,29,1,0,0,2,0,0,0,0,2,0,1,3,60.2,1834.15,0,0,76,5517,20,At Risk
1376,121,91504,34.213049,-118.317651,1,0,0,0,27,1,0,0,2,2,0,0,0,0,1,0,0,55.45,1477.65,0,0,80,3616,20,At Risk
5128,121,91505,34.174215,-118.345928,1,0,1,1,24,1,0,0,2,2,0,2,0,2,0,1,1,70.3,1706.45,0,0,56,3359,20,Dormant
4757,121,91506,34.169706,-118.323548,1,0,1,0,67,1,0,0,2,0,2,2,0,0,2,1,0,60.4,3953.7,0,0,73,5356,20,Dormant
6972,688,91602,34.15136,-118.364786,0,0,0,0,23,1,0,0,0,2,2,0,0,0,1,0,0,55.8,1327.85,0,0,20,2499,20,Loyal
5735,977,91604,34.139082,-118.39275,1,0,0,0,14,0,1,0,0,2,0,0,0,0,0,1,3,31.1,419.7,0,0,55,3448,20,Dormant
1121,1051,91607,34.165783,-118.399795,1,1,0,0,4,0,1,0,0,2,0,0,2,2,0,1,1,50.95,207.35,0,0,33,2104,20,Loyal
2422,811,91701,34.132275,-117.611478,1,0,0,1,16,1,2,0,2,2,0,0,0,2,0,1,2,69.1,1083.7,0,0,71,5172,20,Dormant
6538,53,91702,34.174493,-117.87068,0,0,1,0,46,0,1,0,0,0,0,0,2,2,0,1,2,43.95,2007.85,0,0,47,4818,20,Loyal
2540,57,91706,34.098275,-117.967399,1,0,0,0,68,1,2,0,2,2,0,2,2,2,2,1,0,86.5,5882.75,0,0,45,4280,20,Loyal
5283,188,91709,33.942895,-117.725644,1,0,0,0,38,1,2,0,2,2,2,2,0,0,0,0,2,69.95,2657.55,0,0,39,5858,20,Loyal
6043,229,91722,34.097345,-117.906736,1,0,0,0,17,1,0,1,0,2,2,0,0,2,0,1,1,90.95,1612.2,0,0,23,5687,20,Loyal
518,229,91723,34.084747,-117.886844,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,0,0,74,2347,20,Dormant
4088,229,91724,34.08111,-117.853935,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,2,20.15,260.7,0,0,38,4628,20,Loyal
1312,811,91730,34.10097,-117.57882,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,90.6,6441.85,0,0,73,4528,20,Dormant
2320,292,91731,34.079934,-118.046695,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,92,266.8,0,0,42,4345,20,Loyal
690,956,91733,34.04622,-118.053753,0,0,0,0,41,1,2,2,1,1,1,1,1,1,1,1,3,24.85,962.25,0,0,42,3089,20,Loyal
1621,811,91737,34.245289,-117.642503,1,0,0,0,40,0,1,0,0,2,0,2,0,0,1,0,1,36,1382.9,0,0,38,5323,20,Loyal
1560,811,91739,34.133809,-117.523724,0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,78.5,571.05,0,0,47,3601,20,Loyal
5859,372,91740,34.119363,-117.855059,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,0,1,19.95,1399.35,0,0,59,4328,20,Dormant
2638,372,91741,34.14649,-117.849815,1,0,1,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.65,150,0,0,27,2874,20,Loyal
4712,499,91744,34.031441,-117.936436,0,0,1,1,5,0,1,0,0,2,0,0,0,0,0,1,2,30.5,167.2,0,0,27,5973,20,Loyal
4020,403,91745,33.998471,-117.973758,0,0,1,1,72,1,2,1,2,2,2,2,2,0,2,0,1,106.1,7657.4,0,0,34,5146,20,Loyal
80,499,91746,34.038983,-117.991372,1,0,1,0,44,1,0,2,1,1,1,1,1,1,1,1,0,20.5,865.05,0,0,59,3093,20,Dormant
5113,853,91748,33.976753,-117.897367,0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,0,0,35,6153,20,Loyal
3807,501,91750,34.144703,-117.770299,0,0,0,0,3,1,2,0,0,0,0,2,2,0,0,0,2,64.6,174.2,0,0,24,5277,20,Loyal
2254,627,91752,33.999992,-117.535395,1,0,0,0,24,1,0,0,0,0,0,2,0,0,0,1,1,51.1,1269.6,0,0,23,2515,20,Loyal
2253,642,91755,34.049172,-118.115022,0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,0,1,89.1,6352.4,0,0,39,4627,20,Loyal
1927,660,91759,34.231318,-117.662032,1,0,0,0,24,1,0,0,2,0,0,2,0,0,0,0,2,54.95,1348.5,0,0,55,3407,20,Dormant
